20221118,09:15:00,18476.05,1,2277200
20221118,09:15:00,18499.75,650,2277200
20221118,09:15:02,18510.00,500,2277200
20221118,09:15:03,18488.45,550,2277200
20221118,09:15:04,18499.75,600,2277200
20221118,09:15:05,18500.45,800,2277200
20221118,09:15:07,18499.65,900,2277200
20221118,09:15:07,18494.00,450,2277200
20221118,09:15:08,18493.55,350,2277200
20221118,09:15:09,18499.95,950,2277200
20221118,09:15:11,18497.75,3050,2277200
20221118,09:15:11,18497.75,100,2277200
20221118,09:15:12,18498.60,300,2277200
20221118,09:15:13,18500.00,2250,2277200
20221118,09:15:15,18497.75,3600,2277200
20221118,09:15:15,18497.75,350,2277200
20221118,09:15:16,18496.05,50,2277200
20221118,09:15:18,18490.00,550,2277200
20221118,09:15:19,18491.15,100,2277200
20221118,09:15:21,18495.20,50,2277200
20221118,09:15:22,18498.20,500,2277200
20221118,09:15:23,18500.00,650,2277200
20221118,09:15:25,18498.45,250,2277200
20221118,09:15:26,18500.00,1150,2277200
20221118,09:15:26,18498.45,50,2277200
20221118,09:15:28,18498.45,450,2277200
20221118,09:15:29,18498.45,150,2277200
20221118,09:15:29,18498.20,350,2277200
20221118,09:15:31,18496.00,1000,2277200
20221118,09:15:32,18496.05,150,2277200
20221118,09:15:33,18496.00,350,2277200
20221118,09:15:35,18497.00,1250,2277200
20221118,09:15:36,18496.15,2200,2277200
20221118,09:15:38,18495.15,1150,2277200
20221118,09:15:39,18485.05,1100,2277200
20221118,09:15:39,18484.80,250,2277200
20221118,09:15:41,18484.25,50,2277200
20221118,09:15:42,18482.65,150,2277200
20221118,09:15:43,18488.60,600,2277200
20221118,09:15:45,18489.45,1000,2277200
20221118,09:15:46,18487.05,50,2277200
20221118,09:15:48,18487.00,200,2277200
20221118,09:15:49,18487.00,400,2277200
20221118,09:15:50,18483.30,1100,2277200
20221118,09:15:52,18486.50,100,2277200
20221118,09:15:52,18482.20,50,2277200
20221118,09:15:53,18485.45,400,2277200
20221118,09:15:55,18481.50,150,2277200
20221118,09:15:56,18480.65,150,2277200
20221118,09:15:58,18480.05,50,2277200
20221118,09:15:59,18481.50,50,2277200
20221118,09:16:02,18481.50,50,2277200
20221118,09:16:04,18480.15,2750,2277200
20221118,09:16:05,18478.00,150,2277200
20221118,09:16:07,18475.00,100,2277200
20221118,09:16:08,18472.25,250,2277200
20221118,09:16:10,18477.20,50,2277200
20221118,09:16:11,18478.45,150,2277200
20221118,09:16:12,18478.00,1050,2277200
20221118,09:16:14,18475.00,1350,2277200
20221118,09:16:15,18477.20,150,2277200
20221118,09:16:17,18480.00,750,2277200
20221118,09:16:17,18479.75,50,2277200
20221118,09:16:18,18479.80,950,2277200
20221118,09:16:20,18485.10,2650,2277200
20221118,09:16:21,18487.50,2450,2277200
20221118,09:16:21,18485.00,50,2277200
20221118,09:16:23,18486.95,1800,2277200
20221118,09:16:24,18482.05,50,2277200
20221118,09:16:26,18485.00,100,2277200
20221118,09:16:27,18483.50,500,2277200
20221118,09:16:27,18483.05,50,2277200
20221118,09:16:30,18486.85,50,2277200
20221118,09:16:32,18486.55,50,2277200
20221118,09:16:33,18487.00,50,2277200
20221118,09:16:35,18484.15,50,2277200
20221118,09:16:38,18486.05,200,2277200
20221118,09:16:39,18482.95,100,2277200
20221118,09:16:42,18483.25,50,2277200
20221118,09:16:42,18482.90,50,2277200
20221118,09:16:43,18484.00,100,2277200
20221118,09:16:52,18483.25,150,2277200
20221118,09:16:52,18482.80,100,2277200
20221118,09:16:54,18482.00,50,2277200
20221118,09:16:55,18484.00,150,2277200
20221118,09:16:56,18483.00,150,2277200
20221118,09:16:58,18483.55,50,2277200
20221118,09:17:01,18483.00,50,2277200
20221118,09:17:01,18482.10,50,2277200
