20221118,09:15:04,2.80,1,112625
20221118,09:15:04,2.80,25,112625
20221118,09:15:06,2.85,50,112625
20221118,09:15:07,2.85,175,112625
20221118,09:15:15,2.90,725,112625
20221118,09:15:40,2.95,75,112625
20221118,09:15:41,2.95,100,112625
20221118,09:15:42,3.05,600,112625
20221118,09:15:43,3.05,100,112625
20221118,09:15:44,3.05,900,112625
20221118,09:15:45,3.00,75,112625
20221118,09:15:46,3.00,1025,112625
20221118,09:15:51,3.00,575,112625
20221118,09:15:52,2.90,775,112625
20221118,09:15:53,2.90,100,112625
20221118,09:15:57,2.85,725,112625
20221118,09:15:59,2.90,825,112625
20221118,09:16:00,2.90,150,112625
20221118,09:16:01,2.85,775,112625
20221118,09:16:02,2.85,575,112625
20221118,09:16:03,2.85,775,112625
20221118,09:16:04,2.85,100,112625
20221118,09:16:05,2.85,250,112625
20221118,09:16:06,2.80,225,112625
20221118,09:16:07,2.85,325,112625
20221118,09:16:10,2.75,875,112625
20221118,09:16:11,2.70,250,112625
20221118,09:16:12,2.70,875,112625
20221118,09:16:13,2.70,525,112625
20221118,09:16:14,2.65,550,112625
20221118,09:16:15,2.65,700,112625
20221118,09:16:16,2.65,250,112625
20221118,09:16:17,2.50,775,112625
20221118,09:16:18,2.50,250,112625
20221118,09:16:20,2.50,250,112625
20221118,09:16:22,2.50,250,112625
20221118,09:16:23,2.50,175,112625
20221118,09:16:24,2.45,25,112625
20221118,09:16:26,2.45,600,112625
20221118,09:16:27,2.45,300,112625
20221118,09:16:28,2.45,50,112625
20221118,09:16:31,2.45,200,112625
20221118,09:16:32,2.40,250,112625
20221118,09:16:37,2.40,50,112625
20221118,09:16:47,2.45,225,112625
20221118,09:16:50,2.50,225,112625
20221118,09:17:02,2.50,50,112625
20221118,09:17:06,2.45,250,112625
20221118,09:17:17,2.50,375,112625
20221118,09:17:18,2.45,50,112625
20221118,09:17:19,2.45,50,112625
20221118,09:17:20,2.45,50,112625
20221118,09:17:21,2.45,50,112625
20221118,09:17:23,2.50,200,112625
20221118,09:17:28,2.55,200,117575
20221118,09:17:29,2.50,175,117575
20221118,09:17:30,2.50,25,117575
20221118,09:17:31,2.45,25,117575
20221118,09:17:35,2.50,25,117575
20221118,09:17:43,2.60,1450,117575
20221118,09:17:44,2.55,500,117575
20221118,09:17:45,2.55,75,117575
20221118,09:17:48,2.65,500,117575
20221118,09:17:54,2.50,325,117575
20221118,09:18:02,2.65,900,117575
20221118,09:18:03,2.65,1050,117575
20221118,09:18:06,2.70,900,117575
20221118,09:18:07,2.70,900,117575
20221118,09:18:08,2.70,975,117575
20221118,09:18:09,2.75,950,117575
20221118,09:18:10,2.70,200,117575
20221118,09:18:12,2.70,3125,117575
20221118,09:18:13,2.75,75,117575
20221118,09:18:14,2.70,900,117575
20221118,09:18:19,2.75,400,117575
20221118,09:18:23,2.70,25,117575
20221118,09:18:50,2.70,750,117575
20221118,09:19:00,2.65,150,117575
20221118,09:19:01,2.60,25,117575
20221118,09:19:04,2.60,150,117575
20221118,09:19:08,2.65,50,117575
20221118,09:19:11,2.65,600,117575
20221118,09:19:12,2.65,750,117575
20221118,09:19:13,2.60,425,117575
20221118,09:19:14,2.65,375,117575
20221118,09:19:15,2.70,575,117575
20221118,09:19:16,2.60,575,117575
20221118,09:19:20,2.60,50,117575
20221118,09:19:21,2.65,25,117575
20221118,09:19:22,2.60,625,117575
20221118,09:19:36,2.70,200,117575
20221118,09:19:38,2.70,250,117575
20221118,09:19:44,2.65,100,117575
20221118,09:20:03,2.65,225,117575
