trade_id,instrument,symbol,underlying,instrument_type,option_type,strike,expiry,quantity,entry_time,exit_time,entry_price,exit_price,pnl,holding_seconds,holding_minutes
113,BANKNIFTY22112442400CE,BANKNIFTY22112442400CE,BANKNIFTY,OPTION,CE,42400,2022-11-24,1,2022-11-18 13:46:08,2022-11-18 13:46:10,277.3,276.75,-0.5500000000000114,2.0,0.03333333333333333
114,BANKNIFTY22112442400PE,BANKNIFTY22112442400PE,BANKNIFTY,OPTION,PE,42400,2022-11-24,1,2022-11-18 13:46:08,2022-11-18 13:46:10,327.7,327.85,0.1500000000000341,2.0,0.03333333333333333
115,BANKNIFTY22112442300CE,BANKNIFTY22112442300CE,BANKNIFTY,OPTION,CE,42300,2022-11-24,1,2022-11-18 13:46:10,2022-11-18 13:46:11,329.5,328.9,-0.6000000000000227,1.0,0.016666666666666666
116,BANKNIFTY22112442300PE,BANKNIFTY22112442300PE,BANKNIFTY,OPTION,PE,42300,2022-11-24,1,2022-11-18 13:46:10,2022-11-18 13:46:11,280.75,281.5,0.75,1.0,0.016666666666666666
117,BANKNIFTY22112442400CE,BANKNIFTY22112442400CE,BANKNIFTY,OPTION,CE,42400,2022-11-24,1,2022-11-18 13:46:11,2022-11-18 13:46:13,276.05,276.7,0.6499999999999773,2.0,0.03333333333333333
118,BANKNIFTY22112442400PE,BANKNIFTY22112442400PE,BANKNIFTY,OPTION,PE,42400,2022-11-24,1,2022-11-18 13:46:11,2022-11-18 13:46:13,329.0,328.85,-0.14999999999997726,2.0,0.03333333333333333
119,BANKNIFTY22112442300CE,BANKNIFTY22112442300CE,BANKNIFTY,OPTION,CE,42300,2022-11-24,1,2022-11-18 13:46:13,2022-11-18 13:46:14,328.7,329.75,1.0500000000000114,1.0,0.016666666666666666
120,BANKNIFTY22112442300PE,BANKNIFTY22112442300PE,BANKNIFTY,OPTION,PE,42300,2022-11-24,1,2022-11-18 13:46:13,2022-11-18 13:46:14,280.55,281.15,0.5999999999999659,1.0,0.016666666666666666
121,BANKNIFTY22112442400CE,BANKNIFTY22112442400CE,BANKNIFTY,OPTION,CE,42400,2022-11-24,1,2022-11-18 13:46:14,2022-11-18 13:46:16,277.15,277.05,-0.0999999999999659,2.0,0.03333333333333333
122,BANKNIFTY22112442400PE,BANKNIFTY22112442400PE,BANKNIFTY,OPTION,PE,42400,2022-11-24,1,2022-11-18 13:46:14,2022-11-18 13:46:16,329.15,329.0,-0.14999999999997726,2.0,0.03333333333333333
123,BANKNIFTY22112442300CE,BANKNIFTY22112442300CE,BANKNIFTY,OPTION,CE,42300,2022-11-24,1,2022-11-18 13:46:16,2022-11-18 13:46:19,330.0,330.85,0.8500000000000227,3.0,0.05
124,BANKNIFTY22112442300PE,BANKNIFTY22112442300PE,BANKNIFTY,OPTION,PE,42300,2022-11-24,1,2022-11-18 13:46:16,2022-11-18 13:46:19,280.95,279.85,-1.099999999999966,3.0,0.05
125,BANKNIFTY22112442400CE,BANKNIFTY22112442400CE,BANKNIFTY,OPTION,CE,42400,2022-11-24,1,2022-11-18 13:46:19,2022-11-18 13:46:28,278.75,278.35,-0.39999999999997726,9.0,0.15
126,BANKNIFTY22112442400PE,BANKNIFTY22112442400PE,BANKNIFTY,OPTION,PE,42400,2022-11-24,1,2022-11-18 13:46:19,2022-11-18 13:46:28,326.7,326.05,-0.6499999999999773,9.0,0.15
127,BANKNIFTY22112442300CE,BANKNIFTY22112442300CE,BANKNIFTY,OPTION,CE,42300,2022-11-24,1,2022-11-18 13:46:28,2022-11-18 13:46:30,330.3,330.9,0.5999999999999659,2.0,0.03333333333333333
128,BANKNIFTY22112442300PE,BANKNIFTY22112442300PE,BANKNIFTY,OPTION,PE,42300,2022-11-24,1,2022-11-18 13:46:28,2022-11-18 13:46:30,278.75,278.0,-0.75,2.0,0.03333333333333333
129,BANKNIFTY22112442400CE,BANKNIFTY22112442400CE,BANKNIFTY,OPTION,CE,42400,2022-11-24,1,2022-11-18 13:46:30,2022-11-18 13:47:12,278.0,276.5,-1.5,42.0,0.7
130,BANKNIFTY22112442400PE,BANKNIFTY22112442400PE,BANKNIFTY,OPTION,PE,42400,2022-11-24,1,2022-11-18 13:46:30,2022-11-18 13:47:12,325.4,329.2,3.8000000000000114,42.0,0.7
131,NIFTY22112418300CE,NIFTY22112418300CE,NIFTY,OPTION,CE,18300,2022-11-24,1,2022-11-18 13:45:20,2022-11-18 13:47:38,98.5,98.55,0.04999999999999716,138.0,2.3
132,NIFTY22112418300PE,NIFTY22112418300PE,NIFTY,OPTION,PE,18300,2022-11-24,1,2022-11-18 13:45:20,2022-11-18 13:47:38,122.0,123.85,1.8499999999999943,138.0,2.3
